RatingID;Rating;RatingCount;ProductID
983;4.0;7732;B08R69VDHT
984;4.5;9427;B00LY12TH6
985;4.1;178;B09RWZRCP1
986;4.3;2301;B08497Z1MQ
987;4.1;2535;B07KNM95JK
988;4.0;691;B09Q3M3WLJ
989;4.1;274;B09B9SPC7F
990;4.1;602;B09CMP1SC8
991;4.4;3482;B099SD8PRP
992;4.0;1423;B09YLXYP7Y
993;4.1;6199;B00S2SEV7K
994;4.4;1667;B08WKCTFF3
995;4.3;4723;B08498D67S
996;4.2;2286;B00C3GBCIS
997;3.6;13572;B00URH5E34
998;4.2;16182;B00EYW1U68
999;4.2;2908;B08SMJT55F
1000;3.9;536;B0B2DJDCPX
1001;4.2;2375;B08Y7MXFMK
1002;4.5;4951;B086Q3QMFS
1003;4.3;408;B08498H13H
1004;4.2;1926;B07LFQLKFZ
1005;4.1;4798;B00LY17RHI
1006;4.1;7333;B07W14CHV8
1007;4.6;245;B0B9BXKBC7
1008;3.8;3652;B09F5Z694W
1009;4.3;2515;B0B25LQQPC
1010;4.2;10576;B07GVGTSLN
1011;4.2;4959;B01LYLJ99X
1012;4.4;2111;B014SZPBM4
1013;3.9;1462;B08CZHGHKH
1014;4.0;323;B0B2RBP83P
1015;4.2;91188;B078W65FJ7
1016;3.7;418;B08S74GTBT
1017;4.5;1526;B0B9BD2YL4
1018;4.5;127;B0BMXMLSMM
1019;3.6;10134;B0141EZMAI
1020;4.3;1552;B07QMRHWJD
1021;4.1;25262;B07W7Z6DVL
1022;3.9;123365;B07WMS7TWB
1023;3.6;133;B00H47GVGY
1024;4.0;18543;B07VX71FZP
1025;4.1;3578;B07NCKMXVZ
1026;3.7;2031;B0B61DSF17
1027;3.9;44994;B07VQGVL68
1028;4.1;270563;B01LWYDEQ7
1029;3.9;31783;B07VNFP3C2
1030;3.9;2602;B00LUGTJGO
1031;3.9;6335;B01MQZ7J8K
1032;3.8;54032;B01GFTEV5Y
1033;3.8;15592;B00NW4UWN6
1034;4.1;4859;B01NCVJMKX
1035;4.1;1412;B00O24PUO6
1036;3.3;8427;B07GXPDLYQ
1037;4.2;23316;B01C8P29N0
1038;4.0;653;B08KDBLMQP
1039;4.3;11924;B078JDNZJ8
1040;4.0;2961;B01M5F614J
1041;4.5;23484;B083GKDRKR
1042;4.1;21783;B097R2V1W8
1043;4.0;1403;B07YR26BJ3
1044;4.2;6398;B097R45BH8
1045;3.8;4405;B09X5C9VLK
1046;4.2;24247;B01C8P29T4
1047;4.2;41349;B00HVXS7WC
1048;3.6;1074;B096YCN3SD
1049;3.8;1163;B09LQH3SD9
1050;4.1;257;B09KNMLH4Y
1051;4.1;36017;B00ABMASXG
1052;4.1;809;B07QDSN9V6
1053;4.1;31388;B00YMJ0OI8
1054;4.2;136;B0B8XNPQPN
1055;4.0;538;B0814P4L98
1056;4.3;37974;B008QTK47Q
1057;4.2;17218;B088ZTJT2R
1058;4.2;900;B0BK1K598K
1059;3.7;976;B09Y5FZK9N
1060;4.1;4927;B09J2SCVQT
1061;4.4;3543;B00TDD0YM4
1062;3.8;2732;B078KRFWQB
1063;4.0;14368;B07SRM58TP
1064;4.2;39724;B00EDJJ7FS
1065;3.8;9791;B0832W3B7Q
1066;4.2;2891;B07WNK1FFN
1067;4.0;2446;B009P2LK08
1068;3.9;2534;B07DGD4Z4C
1069;4.3;3096;B07GMFY9QM
1070;3.8;4;B0BGPN4GGH
1071;4.0;119;B0B2DZ5S6R
1072;4.2;40106;B07S851WX5
1073;4.2;13029;B01MY839VW
1074;3.6;291;B09LV1CMGH
1075;4.3;15453;B01EY310UM
1076;4.0;604;B09NL7LBWT
1077;4.2;46647;B008YW8M0G
1078;4.1;3233;B097R3XH9R
1079;4.0;1282;B08TM71L54
1080;4.3;70;B0BPBXNQQT
1081;4.0;26164;B00W56GLOQ
1082;3.9;16166;B0883KDSXC
1083;4.2;35693;B078V8R9BS
1084;4.1;14391;B08GSQXLJ2
1085;4.4;7946;B01M5B0TPW
1086;4.0;1765;B082KVTRW8
1087;3.8;14062;B08CFJBZRK
1088;4.0;15646;B07H3WDC4X
1089;3.1;111;B09ZTZ9N3Q
1090;4.3;9695;B083P71WKK
1091;4.2;1772;B097R4D42G
1092;4.4;11499;B07MKMFKPG
1093;4.1;2162;B0949FPSFY
1094;4.2;19621;B08F47T4X5
1095;4.1;19998;B01M0505SJ
1096;4.1;1051;B08D6RCM3Q
1097;4.1;1716;B009P2LITG
1098;3.9;32931;B00V9NHDI4
1099;3.9;17424;B07WGPBXY9
1100;3.8;1889;B00KRCBA6E
1101;4.0;10324;B0B3X2BY3M
1102;4.2;5355;B00F159RIK
1103;4.1;3366;B08MV82R99
1104;4.3;1017;B09VKWGZD7
1105;3.7;787;B009P2LK80
1106;4.2;18462;B00A7PLVU6
1107;4.3;629;B0B25DJ352
1108;4.3;15276;B013B2WGT6
1109;4.4;2981;B097RJ867P
1110;3.8;2466;B091V8HK8Z
1111;4.5;7949;B071VNHMX2
1112;3.8;95;B08MVSGXMY
1113;3.8;1558;B00H0B29DI
1114;4.1;26543;B01GZSQJPA
1115;4.1;3688;B08VGFX2B6
1116;3.8;4383;B09GYBZPHF
1117;3.3;478;B0B4KPCBSH
1118;4.0;237;B09CGLY5CX
1119;4.6;124;B09JN37WBX
1120;3.9;14667;B01I1LDZGA
1121;3.7;6;B0BN2576GQ
1122;4.2;4244;B06XPYRWV5
1123;4.1;1017;B01N1XVVLC
1124;4.1;12999;B00O2R38C4
1125;3.8;311;B0B2CZTCL2
1126;4.1;4238;B00PVT30YI
1127;4.6;2781;B00SH18114
1128;4.1;10907;B00E9G8KOY
1129;4.2;1325;B00H3H03Q4
1130;3.9;4307;B0756K5DYZ
1131;4.1;11828;B0188KPKB2
1132;4.1;124;B091KNVNS9
1133;4.0;20869;B075JJ5NQC
1134;3.7;441;B0B5KZ3C53
1135;4.1;1034;B09NTHQRW3
1136;4.1;37126;B008YW3CYM
1137;4.1;6355;B07QHHCB27
1138;3.3;12;B0BMFD94VD
1139;4.1;13165;B00HZIOGXW
1140;4.1;1646;B09CKSYBLR
1141;4.4;17994;B072J83V9W
1142;4.3;610;B09MTLG4TP
1143;4.1;8866;B097XJQZ8H
1144;3.7;13406;B00935MD1C
1145;4.8;53803;B0BR4F878Q
1146;4.5;546;B0B3G5XZN5
1147;4.0;5292;B07WKB69RS
1148;4.1;444;B09DL9978Y
1149;3.9;4584;B06XMZV7RH
1150;4.1;14947;B09WMTJPG7
1151;4.2;1559;B09ZK6THRR
1152;4.1;166;B07MP21WJD
1153;3.5;132;B09XB1R2F3
1154;4.3;28629;B08Y5QJXSR
1155;3.9;8446;B07WJXCTG9
1156;4.2;11199;B09NBZ36F7
1157;3.8;1118;B0912WJ87V
1158;4.5;11;B0BMTZ4T1D
1159;3.8;4353;B07Z51CGGH
1160;4.1;185;B0BDG6QDYD
1161;4.2;1429;B00YQLG7GK
1162;4.1;3036;B00SMJPA9C
1163;4.2;1296;B0B9RN5X8B
1164;4.5;19;B08QW937WV
1165;4.0;97;B0B4PPD89B
1166;4.4;1771;B08GM5S4CQ
1167;4.0;15034;B00NM6MO26
1168;4.0;3242;B083M7WPZD
1169;3.9;2832;B07GLSKXS1
1170;4.0;1498;B09F6KL23R
1171;3.8;305;B094G9L9LT
1172;4.2;1191;B09FZ89DK6
1173;4.3;4049;B0811VCGL5
1174;4.2;316;B07FXLC2G2
1175;4.3;965;B01LYU3BZF
1176;4.2;3846;B083RC4WFJ
1177;4.4;290;B09SFRNKSR
1178;3.8;2206;B07NRTCDS5
1179;4.1;9349;B07SPVMSC6
1180;3.9;578;B09H3BXWTK
1181;4.3;9331;B0073QGKAS
1182;4.4;3837;B08GJ57MKL
1183;3.6;11456;B009DA69W6
1184;3.8;49;B099PR2GQJ
1185;4.0;4978;B08G8H8DPL
1186;4.1;1996;B08VGM3YMF
1187;4.3;1811;B08TTRVWKY
1188;4.0;2198;B07T4D9FNY
1189;3.9;13127;B07RX42D3D
1190;4.4;5865;B08WRKSF9D
1191;3.7;1067;B09R83SFYV
1192;3.6;4881;B07989VV5K
1193;3.7;11217;B07FL3WRX5
1194;4.0;43;B0BPCJM7TB
1195;4.2;4664;B08H673XKN
1196;3.8;2112;B07DXRGWDJ
1197;4.2;2737;B08243SKCK
1198;3.9;9019;B09SPTNG58
1199;4.0;10234;B083J64CBB
1200;4.1;550;B08JV91JTK
1201;4.8;28;B0BQ3K23Y1
1202;4.2;1353;B09MT94QLL
1203;4.1;2138;B07NKNBTT3
1204;4.0;1679;B09KPXTZXN
1205;3.9;12837;B078HG2ZPS
1206;4.1;8873;B07N2MGB3G
1207;4.3;7681;B008LN8KDM
1208;4.1;322;B08MZNT7GP
1209;4.2;9772;B009P2L7CO
1210;3.9;18497;B07YC8JHMB
1211;3.7;53;B0BNQMF152
1212;4.1;1728;B08J7VCT12
1213;4.0;2877;B0989W6J2F
1214;3.8;250;B0B84KSH3X
1215;4.2;5178;B08HLC7Z3G
1216;4.6;79;B0BN6M3TCM
1217;4.1;4157;B01L6MT7E0
1218;3.3;29;B0B9F9PT8R
1219;4.2;458;B0883LQJ6B
1220;4.3;1404;B099Z83VRC
1221;4.3;281;B00S9BSJC8
1222;4.3;7;B0B4SJKRDF
1223;4.7;1729;B0BM4KTNL1
1224;4.4;2116;B08S6RKT4L
1225;3.9;463;B09SZ5TWHW
1226;4.7;54;B0BLC2BYPX
1227;4.1;7229;B00P0R95EA
1228;3.8;3842;B07W4HTS8Q
1229;4.4;646;B078JBK4GX
1230;4.3;1802;B08S7V8YTN
1231;3.4;252;B07H5PBN54
1232;4.2;780;B07YCBSCYB
1233;3.7;74;B098T9CJVQ
1234;4.3;2026;B01KCSGBU2
1235;4.3;5911;B095XCRDQW
1236;4.4;1964;B09CTWFV5W
1237;4.1;25;B0B7NWGXS6
1238;4.0;316;B07DZ986Q2
1239;4.4;1558;B07KKJPTWB
1240;3.8;8958;B071R3LHFM
1241;4.3;13251;B086X18Q71
1242;3.8;1393;B07WVQG8WZ
1243;2.3;13;B0BFBNXS94
1244;4.5;7241;B071113J7M
1245;4.0;1602;B09YLWT89W
1246;3.7;147;B0814LP6S9
1247;4.0;3663;B07BKSSDR2
1248;4.4;638;B09VGS66FV
1249;4.1;3552;B07RCGTZ4M
1250;4.4;11148;B0747VDH9L
1251;3.1;2449;B08XLR6DSB
1252;4.3;2299;B08H6CZSHT
1253;4.4;6027;B07CVR2L5K
1254;4.4;461;B09J4YQYX3
1255;4.1;282;B0B2DD8BQ8
1256;4.1;9275;B0123P3PWE
1257;4.0;743;B08HDCWDXD
1258;3.6;328;B0836JGZ74
1259;3.9;942;B0BCKJJN8R
1260;3.9;3815;B008P7IF02
1261;3.8;7988;B08CNLYKW5
1262;4.1;925;B08C7TYHPB
1263;4.1;437;B08VJFYH6N
1264;4.1;7619;B08235JZFB
1265;3.8;2593;B078XFKBZL
1266;4.3;356;B01M265AAK
1267;4.5;63;B0B694PXQJ
1268;4.2;474;B00B3VFJY2
1269;3.9;296;B08W9BK4MD
1270;3.5;185;B09X5HD5T1
1271;4.3;1954;B08H6B3G96
1272;3.9;959;B09N3BFP4M
1273;3.9;1015;B09DSQXCM8
1274;4.0;3973;B01M69WCZ6
1275;4.7;23;B0BM9H2NY9
1276;4.1;203;B099FDW2ZF
1277;3.8;441;B0B935YNR7
1278;4.1;10308;B07JGCGNDG
1280;4.1;4716;B07GWTWFS2
1281;3.9;313;B09KRHXTLN
1282;3.8;166;B09H34V36W
1283;4.1;303;B09J2QCKKM
1284;4.3;562;B09XRBJ94N
1285;3.9;8095;B07SLNG3LW
1286;2.8;109;B0BNDGL26T
1287;4.0;15382;B095PWLLY6
1288;4.5;5137;B07Y9PY6Y1
1289;4.6;124;B0BJ966M5K
1290;4.1;618;B086GVRP63
1291;4.1;63;B08MVXPTDG
1292;3.4;15;B0BMZ6SY89
1293;4.6;9;B09P1MFKG1
1294;4.2;7274;B01LY9W8AF
1295;3.9;5911;B07ZJND9B9
1296;4.2;170;B0B2CWRDB1
1297;4.2;3065;B072NCN9M4
1298;4.1;1021;B08SKZ2RMG
1299;4.8;3964;B0B53DS4TF
1300;4.4;8948;B08BJN4MP3
1301;4.3;97;B0BCYQY9X5
1302;4.3;7223;B009UORDX4
1303;4.0;330;B08VGDBF3B
1304;4.3;457;B012ELCYUG
1305;4.0;4867;B07S9M8YTY
1306;4.4;5298;B0B19VJXQZ
1307;4.1;7786;B00SMFPJG0
1308;3.6;37;B0BHYLCL19
1309;2.0;2;B0BPJBTB3F
1310;4.0;5206;B08MXJYB2V
1311;3.7;638;B081B1JL35
1312;3.8;397;B09VL9KFDB
1313;3.9;326;B0B1MDZV9C
1314;3.1;3527;B08TT63N58
1315;3.0;617;B08YK7BBD2
1316;4.0;314;B07YQ5SN4H
1317;4.4;535;B0B7FJNSZR
1318;4.1;17325;B01N6IJG0F
1319;3.6;91;B0B84QN4CN
1320;4.4;227;B0B8ZM9RVV
1321;4.2;11957;B01892MIPA
1322;4.3;714;B08ZHYNTM1
1323;3.8;687;B09SDDQQKP
1324;4.1;1045;B0B5RP43VN
1325;4.0;11206;B096NTB9XT
1326;4.2;561;B078JF6X9B
1327;3.6;1988;B08CGW4GYR
1328;4.2;374;B00A328ENA
1329;4.1;4401;B0763K5HLQ
1330;4.2;611;B09PDZNSBG
1331;3.9;2162;B085LPT5F4
1332;4.0;97;B0B9RZ4G4W
1333;4.2;6055;B0085W2MUQ
1334;4.2;386;B09474JWN6
1335;4.1;557;B09G2VTHQM
1336;4.4;2288;B07R679HTT
1337;4.1;1106;B00B7GKXMG
1338;4.2;11935;B07H3N8RJH
1339;4.1;5059;B07K2HVKLL
1340;3.9;157;B09MQ9PDHR
1341;3.9;3584;B014HDJ7ZE
1342;4.2;1899;B07D2NMTTV
1343;4.2;15252;B075K76YW1
1344;3.7;4;B0BNLFQDG2
1345;3.7;1662;B082ZQ4479
1346;3.4;422;B09Y358DZQ
1347;4.2;79;B09M3F4HGB
1348;4.0;516;B07VZH6ZBB
1349;4.1;2311;B07F366Z51
1350;3.9;588;B077BTLQ67
1351;4.0;3271;B07YSJ7FF1
1352;3.9;11004;B07TXCY3YK
1353;4.2;3195;B07TC9F7PN
1354;4.3;3231;B09NS5TKPN
1355;4.0;3246;B00LP9RFSU
1356;2.6;24;B0B7L86YCB
1357;3.8;144;B09VPH38JS
1358;4.5;228;B01MUAUOCX
1359;3.5;340;B09MB3DKG1
1360;3.9;144;B08QHLXWV3
1361;4.0;727;B07G147SZD
1362;4.0;832;B09LH32678
1363;3.5;57;B09R1YFL6S
1364;4.0;1644;B07Q4NJQC5
1365;3.4;1066;B097RN7BBK
1366;4.2;7968;B097MKZHNV
1367;3.8;3195;B07LG96SDB
1368;4.1;1456;B08KS2KQTK
1369;4.2;590;B095K14P86
1370;4.3;1436;B08K36NZSV
1371;4.2;4184;B07LDPLSZC
1372;4.1;693;B07F1T31ZZ
1373;3.9;1306;B0BNDRK886
1374;3.3;8;B09ZVJXN5L
1375;4.3;2326;B08JKPVDKL
1376;3.9;1004;B09JFR8H3Q
1377;4.3;64;B07LDN9Q2P
1378;3.6;63;B08T8KWNQ9
1379;3.8;1181;B07Y1RCCW5
1380;3.9;1888;B0762HXMTF
1381;4.6;655;B00K57MR22
1382;3.8;1846;B07TTSS5MP
1383;3.9;1085;B09ZDVL7L8
1384;4.1;290;B09XHXXCFH
1385;3.6;4;B0BL3R4RGS
1386;4.4;9734;B07P1BR7L8
1387;4.3;4022;B078WB1VWJ
1388;4.7;2591;B0BP89YBC1
1389;4.3;532;B09W9V2PXG
1390;3.9;260;B09XTQFFCG
1391;3.9;1672;B08LVVTGZK
1392;3.7;7945;B07J2BQZD6
1393;3.5;1367;B07HK53XM4
1394;4.0;1313;B08RDWBYCQ
1395;4.1;212;B09FHHTL8L
1396;3.9;65;B0BHNHMR3H
1397;4.4;2737;B07D8VBYB4
1398;4.3;55;B0B3TBY2YX
1399;4.5;1065;B088WCFPQF
1400;4.0;2377;B07JZSG42Y
1401;3.9;2569;B08YRMBK9R
1402;4.2;5967;B00935MGHS
1403;4.1;1776;B07B5XJ572
1404;3.7;42;B086199CWG
1405;4.1;297;B0BBWJFK5C
1406;4.2;3858;B07GLS2563
1407;4.3;168;B09P182Z2H
1408;3.6;101;B0B59K1C8F
1409;4.1;4074;B06Y36JKC3
1410;4.5;1408;B075S9FVRY
1411;4.2;3739;B08SJVD8QD
1412;4.3;5891;B07FJNNZCJ
1413;4.0;777;B09MFR93KS
1414;4.2;1416;B07Y5FDPKV
1415;4.2;6919;B0756KCV5K
1416;4.5;287;B0BJ6P3LSK
1417;3.8;287;B09HS1NDRQ
1418;4.4;388;B018SJJ0GE
1419;4.1;827;B09FPP3R1D
1420;4.2;4971;B01F7B2JCI
1421;4.3;229;B09NNZ1GF7
1422;4.1;3524;B01CS4A5V4
1423;4.2;156;B0BL11S5QK
1424;4.1;490;B09BL2KHQW
1425;3.9;82;B081RLM75M
1426;3.9;710;B07SYYVP69
1427;3.8;133;B0BDZWMGZ1
1428;4.6;2751;B078JT7LTD
1429;3.6;771;B09WF4Q7B3
1430;4.1;2536;B092R48XXB
1431;4.2;7801;B00KIDSU8S
1432;4.3;534;B0977CGNJJ
1433;3.9;898;B08WWKM5HQ
1434;3.9;1202;B015GX9Y0W
1435;4.0;1108;B089BDBDGM
1436;4.4;17;B0BPBG712X
1437;4.2;10429;B00JBNZPFM
1438;4.5;3192;B08N6P8G5K
1439;4.1;5873;B07NPBG1B4
1440;4.1;1379;B01MRARGBW
1441;4.2;1527;B07VZYMQNZ
1442;4.2;2686;B01L7C4IU2
1443;4.0;178;B09H7JDJCW
1444;4.3;2664;B07F6GXNPB
1445;3.6;212;B0B97D658R
1446;3.5;24;B09NFSHCWN
1447;4.3;1868;B076VQS87V
1448;3.6;451;B09LMMFW3S
1449;2.9;159;B0BBLHTRM9
1450;4.2;39;B0BJYSCWFQ
1451;4.4;6531;B0187F2IOK
1452;4.1;222;B0B8CB7MHW
1453;3.8;195;B07K19NYZ8
1454;3.5;2283;B08ZXZ362Z
1455;4.1;1127;B00GHL8VP2
1456;3.2;113;B0B9JZW1SQ
1457;4.4;2518;B00TI8E7BI
1458;3.6;550;B07J9KXQCC
1459;3.1;2;B0B3JSWG81
1460;4.0;109;B08L7J3T31
1461;4.1;4118;B01M6453MB
1462;3.6;468;B009P2LIL4
1463;4.0;8031;B00J5DYCCA
1464;4.3;6987;B01486F4G6
